"age","marital","race","education","job_class","health","insurance","wage"
52,"married","white","college_grad","information","good","yes",137.5901428
50,"married","white","hs_grad","industrial","very_good","no",176.9896505
57,"married","white","hs_grad","industrial","good","yes",97.49329405
46,"married","white","some_college","industrial","very_good","yes",100.7642728
30,"never_married","white","some_college","information","good","no",81.28325328
32,"never_married","white","some_college","industrial","good","no",56.90553914
53,"married","white","some_college","industrial","very_good","no",105.9278108
48,"married","white","college_grad","industrial","good","yes",138.2991269
31,"married","white","some_college","information","very_good","yes",108.8745258
50,"married","white","hs_grad","industrial","very_good","no",76.89360252
41,"married","white","college_grad","industrial","very_good","yes",109.8339856
47,"married","white","hs_grad","industrial","very_good","yes",94.07271475
37,"married","white","hs_grad","information","very_good","yes",75.35567932
24,"never_married","white","some_college","information","very_good","yes",74.57116177
53,"married","white","no_hs_grad","industrial","good","yes",81.28325328
39,"divorced","white","hs_grad","industrial","good","no",95.23071257
47,"married","white","some_college","industrial","good","yes",145.1436012
36,"married","white","college_grad","information","very_good","yes",140.3982002
34,"married","white","college_grad","information","very_good","yes",148.4131591
45,"married","white","some_college","information","very_good","no",99.6894637
60,"married","white","no_hs_grad","industrial","good","no",59.09706408
43,"married","white","no_hs_grad","information","very_good","yes",118.8843593
20,"never_married","white","hs_grad","industrial","good","no",64.35102457
27,"never_married","white","college_grad","industrial","good","yes",133.2323508
35,"divorced","white","hs_grad","industrial","very_good","no",59.09706408
50,"married","white","hs_grad","industrial","good","yes",104.9215065
56,"married","other","hs_grad","industrial","good","no",60.15412466
19,"never_married","white","some_college","industrial","good","no",30.92375269
35,"married","white","college_grad","information","very_good","no",109.8339856
23,"never_married","white","no_hs_grad","industrial","very_good","no",65.11085372
45,"widowed","other","hs_grad","industrial","very_good","yes",94.07271475
54,"divorced","white","no_hs_grad","information","good","no",65.11085372
43,"never_married","white","hs_grad","information","good","yes",87.98103279
42,"married","white","advanced_degree","industrial","very_good","yes",176.9896505
51,"married","white","college_grad","information","very_good","yes",189.2441629
49,"never_married","white","college_grad","information","very_good","yes",79.85490031
48,"married","white","hs_grad","information","very_good","yes",111.1854619
50,"divorced","white","college_grad","industrial","good","yes",118.8843593
37,"married","white","college_grad","industrial","good","yes",81.28325328
38,"married","white","advanced_degree","industrial","very_good","yes",186.8766776
58,"married","white","college_grad","information","very_good","no",154.685293
41,"married","white","no_hs_grad","industrial","very_good","yes",124.7204462
51,"married","white","college_grad","information","very_good","yes",277.7994802
51,"married","white","some_college","information","very_good","no",99.59198882
44,"married","white","no_hs_grad","information","very_good","yes",87.98103279
43,"married","white","college_grad","information","good","yes",114.4757133
34,"married","white","some_college","industrial","very_good","no",145.1436012
43,"married","white","college_grad","industrial","very_good","yes",138.2991269
59,"married","white","college_grad","industrial","very_good","yes",256.4006496
61,"divorced","white","hs_grad","industrial","very_good","yes",113.5670896
40,"married","white","no_hs_grad","industrial","very_good","yes",118.0197533
49,"married","white","some_college","information","very_good","yes",104.9215065
55,"married","white","college_grad","industrial","very_good","yes",130.9821774
54,"married","white","advanced_degree","information","very_good","yes",123.0896998
41,"married","white","hs_grad","information","very_good","yes",109.8339856
29,"married","white","hs_grad","industrial","good","yes",109.8339856
66,"married","black","hs_grad","information","good","no",138.2991269
61,"married","white","advanced_degree","information","good","yes",107.4339706
34,"divorced","white","hs_grad","industrial","very_good","yes",105.9278108
41,"never_married","white","hs_grad","industrial","very_good","yes",121.4303138
48,"divorced","black","no_hs_grad","information","very_good","yes",85.38394038
26,"never_married","white","college_grad","industrial","very_good","yes",91.69922611
54,"divorced","white","some_college","information","very_good","no",90.48191336
44,"married","white","hs_grad","industrial","very_good","yes",104.9215065
60,"divorced","white","college_grad","information","very_good","yes",147.1166892
57,"married","white","hs_grad","industrial","very_good","no",81.28325328
53,"married","white","hs_grad","information","very_good","yes",107.9039239
54,"divorced","white","advanced_degree","information","very_good","no",118.8843593
37,"married","white","college_grad","information","very_good","yes",104.9215065
62,"married","white","hs_grad","information","good","yes",127.1157438
40,"married","white","some_college","information","very_good","yes",87.98103279
39,"married","white","hs_grad","information","good","yes",111.7208494
55,"never_married","black","hs_grad","industrial","good","yes",81.28325328
57,"married","white","college_grad","information","good","yes",123.0896998
45,"married","white","college_grad","industrial","very_good","yes",176.9896505
41,"married","white","college_grad","industrial","very_good","no",82.6796373
28,"never_married","white","some_college","industrial","good","no",102.7662809
58,"married","white","advanced_degree","industrial","very_good","yes",120.5894365
47,"never_married","black","advanced_degree","information","good","yes",141.7751723
60,"never_married","white","advanced_degree","information","very_good","yes",106.9218141
26,"never_married","asian","college_grad","information","very_good","yes",268.266292
