fb_id,medium,published,reactions,comments,share,like,love,excellent,funny,sad,angry,yes,no
12994737,video,03/12/2014,562,5,1,562,0,0,0,0,0,0,1
12994738,video,03/11/2014,767,26,2,767,0,0,0,0,0,0,1
12994739,video,03/11/2014,722,9,1,722,0,0,0,0,0,0,1
12994740,link,03/10/2014,37,0,0,37,0,0,0,0,0,0,1
12994741,video,03/10/2014,637,8,1,637,0,0,0,0,0,0,1
12994742,video,03/10/2014,1347,13,1,1347,0,0,0,0,0,0,1
12994743,video,03/10/2014,922,5,0,922,0,0,0,0,0,1,0
12994744,video,03/10/2014,108,6,2,108,0,0,0,0,0,1,0
12994745,video,03/10/2014,685,10,2,685,0,0,0,0,0,1,0
12994746,video,03/10/2014,450,4,0,450,0,0,0,0,0,1,0
12994747,video,03/09/2014,353,0,3,353,0,0,0,0,0,1,0
12994748,video,03/09/2014,458,3,0,458,0,0,0,0,0,1,0
12994749,video,03/09/2014,2669,23,2,2669,0,0,0,0,0,0,1
12994750,video,03/08/2014,371,3,1,371,0,0,0,0,0,0,1
12994751,video,03/08/2014,973,8,1,973,0,0,0,0,0,0,1
12994752,video,03/08/2014,778,24,2,778,0,0,0,0,0,0,1
12994753,video,03/08/2014,551,2,0,551,0,0,0,0,0,0,1
12994754,video,03/08/2014,501,4,0,501,0,0,0,0,0,0,1
12994755,video,03/08/2014,493,17,1,493,0,0,0,0,0,1,0
12994756,video,03/07/2014,306,7,1,306,0,0,0,0,0,1,0
12994757,video,03/06/2014,405,6,1,405,0,0,0,0,0,1,0
12994758,video,03/06/2014,497,8,0,497,0,0,0,0,0,1,0
12994759,video,03/06/2014,782,11,0,782,0,0,0,0,0,1,0
12994760,video,03/06/2014,367,7,0,367,0,0,0,0,0,1,0
12994761,video,03/06/2014,500,16,0,500,0,0,0,0,0,1,0
12994762,video,03/06/2014,426,9,2,426,0,0,0,0,0,0,1
12994763,video,03/04/2014,880,24,1,880,0,0,0,0,0,0,1
12994764,video,03/04/2014,716,28,0,716,0,0,0,0,0,0,1
12994765,video,03/04/2014,461,17,1,461,0,0,0,0,0,0,1
12994766,video,03/04/2014,244,6,0,244,0,0,0,0,0,0,1
12994767,video,03/03/2014,589,18,1,589,0,0,0,0,0,0,1
12994768,video,03/02/2014,321,6,0,321,0,0,0,0,0,1,0
12994769,video,03/02/2014,396,10,0,396,0,0,0,0,0,1,0
12994770,video,03/02/2014,350,5,0,350,0,0,0,0,0,1,0
12994771,photo,03/02/2014,164,5,0,164,0,0,0,0,0,1,0
12994772,video,03/02/2014,718,20,0,718,0,0,0,0,0,1,0
12994773,video,2/28/2014 13:49,196,12,0,196,0,0,0,0,0,1,0
12994774,video,2/28/2014 5:55,849,25,1,849,0,0,0,0,0,0,1
12994775,video,2/25/2014 12:09,109,6,3,109,0,0,0,0,0,0,1
12994776,video,2/24/2014 6:05,413,7,2,413,0,0,0,0,0,0,1
12994777,video,2/23/2014 8:52,395,16,0,395,0,0,0,0,0,0,1
12994778,video,2/23/2014 8:36,425,12,0,425,0,0,0,0,0,0,1
12994779,video,2/23/2014 8:16,688,8,0,688,0,0,0,0,0,0,1
12994780,video,2/23/2014 8:04,313,6,0,313,0,0,0,0,0,1,0
12994781,video,2/23/2014 5:26,399,34,4,399,0,0,0,0,0,1,0
12994782,video,2/23/2014 1:54,714,46,5,714,0,0,0,0,0,1,0
12994783,video,2/22/2014 23:42,576,17,3,576,0,0,0,0,0,1,0
12994784,video,2/22/2014 1:46,462,15,0,462,0,0,0,0,0,1,0
12994785,photo,2/21/2014 0:04,41,2,0,41,0,0,0,0,0,1,0
12994786,video,2/20/2014 20:12,469,17,0,469,0,0,0,0,0,1,0
12994787,photo,2/17/2014 10:29,17,2,0,17,0,0,0,0,0,0,1
12994788,photo,2/17/2014 10:24,6,0,0,6,0,0,0,0,0,0,1
12994789,photo,2/17/2014 9:16,344,10,0,344,0,0,0,0,0,0,1
12994790,video,2/15/2014 18:46,621,16,8,621,0,0,0,0,0,0,1
12994791,video,2/15/2014 0:00,603,13,1,603,0,0,0,0,0,0,1
12994792,video,2/14/2014 3:19,530,13,0,530,0,0,0,0,0,0,1
12994793,photo,2/14/2014 3:07,211,2,0,211,0,0,0,0,0,1,0
12994794,video,2/13/2014 14:25,327,6,6,327,0,0,0,0,0,1,0
12994795,video,2/13/2014 12:09,505,21,11,505,0,0,0,0,0,1,0
12994796,video,2/13/2014 6:53,424,6,0,424,0,0,0,0,0,1,0
12994797,video,2/13/2014 5:26,514,10,2,514,0,0,0,0,0,1,0
12994798,video,02/12/2014,412,17,0,412,0,0,0,0,0,1,0
12994799,video,02/12/2014,150,4,0,150,0,0,0,0,0,0,1
12994800,video,02/12/2014,233,4,0,233,0,0,0,0,0,0,1
12994801,video,02/10/2014,906,22,3,906,0,0,0,0,0,0,1
12994802,video,02/08/2014,800,26,2,800,0,0,0,0,0,0,1
12994803,video,02/05/2014,279,10,0,279,0,0,0,0,0,0,1
12994804,video,02/03/2014,715,18,6,715,0,0,0,0,0,0,1
12994805,video,02/02/2014,969,46,4,969,0,0,0,0,0,1,0
12994806,video,02/01/2014,489,23,11,489,0,0,0,0,0,1,0
12994807,video,02/01/2014,294,25,3,294,0,0,0,0,0,1,0
12994808,video,1/31/2014 9:02,437,31,0,437,0,0,0,0,0,1,0
12994809,photo,1/30/2014 8:30,219,8,0,219,0,0,0,0,0,1,0
12994810,video,1/29/2014 5:28,267,9,0,267,0,0,0,0,0,1,0
12994811,video,1/28/2014 5:22,321,12,2,321,0,0,0,0,0,1,0
12994812,video,1/28/2014 5:07,190,3,0,190,0,0,0,0,0,0,1
12994813,video,1/28/2014 4:26,318,14,0,318,0,0,0,0,0,0,1
12994814,video,1/28/2014 3:23,246,17,1,246,0,0,0,0,0,0,1
12994815,video,1/28/2014 0:00,327,9,0,327,0,0,0,0,0,0,1
12994816,video,1/28/2014 0:00,417,6,0,417,0,0,0,0,0,0,1
12994817,video,1/27/2014 10:21,317,5,0,317,0,0,0,0,0,0,1
12994818,video,1/26/2014 23:53,340,11,0,340,0,0,0,0,0,1,0
12994819,video,1/26/2014 10:42,385,12,0,385,0,0,0,0,0,1,0
12994820,video,1/26/2014 10:14,543,5,0,543,0,0,0,0,0,1,0
12994821,video,1/26/2014 4:53,981,32,6,981,0,0,0,0,0,1,0
12994822,video,1/26/2014 1:47,308,5,0,308,0,0,0,0,0,1,0
12994823,video,1/24/2014 6:51,425,5,1,425,0,0,0,0,0,1,0
12994824,video,1/21/2014 23:26,542,9,0,542,0,0,0,0,0,0,1
12994825,video,1/21/2014 6:47,254,2,0,254,0,0,0,0,0,0,1
12994826,video,1/20/2014 9:59,325,36,0,325,0,0,0,0,0,0,1
12994827,video,1/20/2014 9:37,287,9,0,287,0,0,0,0,0,0,1
12994828,video,1/19/2014 2:37,247,8,0,247,0,0,0,0,0,0,1
12994829,video,1/14/2014 0:00,273,7,0,273,0,0,0,0,0,0,1
12994830,video,01/12/2014,396,30,1,396,0,0,0,0,0,1,0
12994831,video,01/12/2014,241,2,0,241,0,0,0,0,0,1,0
12994832,video,01/12/2014,204,1,0,204,0,0,0,0,0,1,0
12994833,video,01/12/2014,199,6,1,199,0,0,0,0,0,1,0
12994834,photo,01/12/2014,6,0,0,6,0,0,0,0,0,1,0
12994835,video,01/11/2014,421,10,2,421,0,0,0,0,0,1,0
12994836,video,01/11/2014,240,7,0,240,0,0,0,0,0,1,0
12994837,video,01/11/2014,479,18,1,479,0,0,0,0,0,0,1
12994838,video,01/10/2014,282,7,0,282,0,0,0,0,0,0,1
12994839,video,01/10/2014,107,1,2,107,0,0,0,0,0,0,1
12994840,video,01/10/2014,258,5,0,258,0,0,0,0,0,0,1
12994841,video,01/08/2014,799,31,4,799,0,0,0,0,0,0,1
12994842,video,01/08/2014,157,9,3,157,0,0,0,0,0,0,1
12994843,video,01/08/2014,358,19,1,358,0,0,0,0,0,1,0
12994844,photo,01/08/2014,45,1,0,45,0,0,0,0,0,1,0
12994845,video,01/08/2014,155,2,0,155,0,0,0,0,0,1,0
12994846,video,01/07/2014,328,21,5,328,0,0,0,0,0,1,0
12994847,video,01/06/2014,271,6,0,271,0,0,0,0,0,1,0
12994848,video,01/05/2014,202,10,1,202,0,0,0,0,0,1,0
12994849,video,01/05/2014,249,7,1,249,0,0,0,0,0,0,1
12994850,video,01/05/2014,460,31,1,460,0,0,0,0,0,0,1
12994851,video,12/31/2013 23:38,100,0,0,100,0,0,0,0,0,0,1
12994852,video,12/31/2013 23:37,101,2,1,101,0,0,0,0,0,0,1
12994853,video,12/31/2013 11:36,258,7,0,258,0,0,0,0,0,0,1
12994854,video,12/31/2013 10:36,152,5,0,152,0,0,0,0,0,0,1
12994855,photo,12/31/2013 4:16,87,3,0,87,0,0,0,0,0,1,0
12994856,photo,12/28/2013 6:29,46,4,0,46,0,0,0,0,0,1,0
12994857,photo,12/27/2013 7:12,63,0,0,63,0,0,0,0,0,1,0
12994858,video,12/26/2013 23:29,271,3,1,271,0,0,0,0,0,1,0
12994859,video,12/26/2013 10:06,126,5,2,126,0,0,0,0,0,1,0
12994860,video,12/25/2013 23:52,175,6,0,175,0,0,0,0,0,1,0
12994861,video,12/25/2013 23:38,47,0,1,47,0,0,0,0,0,1,0
12994862,photo,12/25/2013 7:48,42,0,0,42,0,0,0,0,0,0,1
12994863,photo,12/25/2013 7:45,53,1,0,53,0,0,0,0,0,0,1
12994864,photo,12/24/2013 9:12,100,1,1,100,0,0,0,0,0,0,1
12994865,photo,12/24/2013 6:39,41,1,0,41,0,0,0,0,0,0,1
12994866,photo,12/24/2013 6:38,34,0,0,34,0,0,0,0,0,0,1
12994867,video,12/22/2013 2:32,238,4,0,238,0,0,0,0,0,0,1
12994868,video,12/22/2013 0:50,223,3,1,223,0,0,0,0,0,1,0
12994869,photo,12/21/2013 22:08,75,0,0,75,0,0,0,0,0,1,0
12994870,photo,12/20/2013 23:53,101,1,0,101,0,0,0,0,0,1,0
12994871,photo,12/20/2013 6:01,51,0,0,51,0,0,0,0,0,1,0
12994872,photo,12/19/2013 9:54,77,3,0,77,0,0,0,0,0,1,0
12994873,video,12/19/2013 1:22,1190,12,1,1190,0,0,0,0,0,1,0
12994874,photo,12/19/2013 0:01,9,0,0,9,0,0,0,0,0,0,1
12994875,photo,12/18/2013 9:36,134,3,0,134,0,0,0,0,0,0,1
12994876,photo,12/18/2013 6:56,72,0,0,72,0,0,0,0,0,0,1
12994877,video,12/18/2013 0:14,188,6,0,188,0,0,0,0,0,0,1
12994878,video,12/17/2013 3:27,221,2,0,221,0,0,0,0,0,0,1
12994879,video,12/16/2013 10:07,221,3,0,221,0,0,0,0,0,0,1
12994880,photo,12/16/2013 3:21,94,3,0,94,0,0,0,0,0,1,0
12994881,video,12/15/2013 23:14,82,3,0,82,0,0,0,0,0,1,0
12994882,photo,12/15/2013 9:11,216,8,0,216,0,0,0,0,0,1,0
12994883,video,12/15/2013 5:04,110,0,0,110,0,0,0,0,0,1,0
12994884,video,12/14/2013 10:09,348,0,0,348,0,0,0,0,0,1,0
12994885,video,12/14/2013 9:36,225,13,0,225,0,0,0,0,0,1,0
12994886,photo,12/14/2013 7:11,80,1,0,80,0,0,0,0,0,1,0
12994887,photo,12/13/2013 8:10,91,6,0,91,0,0,0,0,0,0,1
12994888,photo,12/13/2013 8:09,184,11,0,184,0,0,0,0,0,0,1
12994889,video,12/13/2013 6:41,562,0,0,562,0,0,0,0,0,0,1
12994890,photo,12/13/2013 3:37,184,0,0,184,0,0,0,0,0,0,1
12994891,photo,12/12/2013,190,2,0,190,0,0,0,0,0,0,1
12994892,video,12/10/2013,360,23,2,360,0,0,0,0,0,0,1
12994893,video,12/09/2013,57,0,0,57,0,0,0,0,0,1,0
12994894,photo,12/07/2013,102,4,0,102,0,0,0,0,0,1,0
12994895,photo,12/07/2013,152,2,0,152,0,0,0,0,0,1,0
12994896,photo,12/05/2013,263,14,0,263,0,0,0,0,0,1,0
12994897,video,12/05/2013,62,1,0,62,0,0,0,0,0,1,0
12994898,video,12/05/2013,126,18,0,126,0,0,0,0,0,1,0
12994899,photo,12/04/2013,114,3,0,114,0,0,0,0,0,0,1
12994900,photo,12/03/2013,187,9,0,187,0,0,0,0,0,0,1
12994901,photo,12/03/2013,58,7,0,58,0,0,0,0,0,0,1
12994902,photo,12/03/2013,46,3,0,46,0,0,0,0,0,0,1
12994903,photo,11/30/2013 3:18,183,4,0,183,0,0,0,0,0,0,1
12994904,photo,11/27/2013 20:57,99,11,0,99,0,0,0,0,0,0,1
12994905,photo,11/27/2013 20:56,51,0,0,51,0,0,0,0,0,1,0
12994906,photo,11/25/2013 6:24,92,6,0,92,0,0,0,0,0,1,0
12994907,photo,11/25/2013 6:21,103,6,0,103,0,0,0,0,0,1,0
12994908,photo,11/25/2013 1:22,326,9,0,326,0,0,0,0,0,1,0
12994909,photo,11/20/2013 9:56,113,2,0,113,0,0,0,0,0,1,0
12994910,photo,11/20/2013 0:24,61,0,0,61,0,0,0,0,0,1,0
12994911,photo,11/20/2013 0:16,76,3,0,76,0,0,0,0,0,1,0
12994912,photo,11/20/2013 0:15,66,1,0,66,0,0,0,0,0,0,1
12994913,video,11/19/2013 10:01,638,34,9,638,0,0,0,0,0,0,1
12994914,video,11/19/2013 0:02,154,0,0,154,0,0,0,0,0,0,1
12994915,video,11/18/2013 23:53,95,9,3,95,0,0,0,0,0,0,1
12994916,photo,11/18/2013 23:39,29,0,0,29,0,0,0,0,0,0,1
12994917,photo,11/18/2013 23:22,71,2,1,71,0,0,0,0,0,0,1
12994918,video,11/18/2013 2:28,813,6,0,813,0,0,0,0,0,1,0
12994919,video,11/18/2013 1:32,506,44,7,506,0,0,0,0,0,1,0
12994920,photo,11/17/2013 22:00,68,7,0,68,0,0,0,0,0,1,0
12994921,video,11/17/2013 8:16,174,11,0,174,0,0,0,0,0,1,0
12994922,photo,11/17/2013 4:55,105,4,0,105,0,0,0,0,0,1,0
12994923,photo,11/17/2013 4:44,179,11,0,179,0,0,0,0,0,1,0
12994924,video,11/16/2013 0:00,191,6,0,191,0,0,0,0,0,0,1
12994925,video,11/15/2013 22:45,203,3,1,203,0,0,0,0,0,0,1
12994926,photo,11/15/2013 21:53,277,52,2,277,0,0,0,0,0,0,1
12994927,video,11/15/2013 20:59,62,2,0,62,0,0,0,0,0,0,1
12994928,video,11/15/2013 5:41,200,6,0,200,0,0,0,0,0,0,1
12994929,photo,11/14/2013 10:47,339,30,0,339,0,0,0,0,0,0,1
12994930,video,11/12/2013,178,10,1,178,0,0,0,0,0,1,0
12994931,photo,11/12/2013,23,0,0,23,0,0,0,0,0,1,0
12994932,video,11/11/2013,65,11,0,65,0,0,0,0,0,1,0
12994933,video,11/11/2013,250,7,6,250,0,0,0,0,0,1,0
12994934,photo,11/08/2013,59,0,0,59,0,0,0,0,0,1,0
12994935,video,11/06/2013,110,12,3,110,0,0,0,0,0,1,0
12994936,video,11/06/2013,147,13,2,147,0,0,0,0,0,1,0
12994937,photo,11/06/2013,62,6,0,62,0,0,0,0,0,0,1
12994938,video,11/05/2013,686,53,3,686,0,0,0,0,0,0,1
12994939,video,11/05/2013,351,5,2,351,0,0,0,0,0,0,1
12994940,video,11/05/2013,215,12,1,215,0,0,0,0,0,0,1
12994941,video,11/04/2013,100,6,6,100,0,0,0,0,0,0,1
12994942,video,11/04/2013,131,1,1,131,0,0,0,0,0,0,1
12994943,video,11/04/2013,560,22,12,560,0,0,0,0,0,1,0
12994944,video,11/03/2013,374,9,16,374,0,0,0,0,0,1,0
12994945,video,11/02/2013,559,22,7,559,0,0,0,0,0,1,0
12994946,video,11/02/2013,169,6,5,169,0,0,0,0,0,1,0
12994947,video,11/02/2013,473,9,9,473,0,0,0,0,0,1,0
12994948,video,11/02/2013,58,2,4,58,0,0,0,0,0,1,0
12994949,video,11/02/2013,164,4,9,164,0,0,0,0,0,0,1
12994950,video,11/02/2013,614,24,21,614,0,0,0,0,0,0,1
12994951,video,11/02/2013,211,2,4,211,0,0,0,0,0,0,1
12994952,video,11/02/2013,129,9,3,129,0,0,0,0,0,0,1
12994953,video,11/02/2013,155,5,9,155,0,0,0,0,0,0,1
12994954,video,11/02/2013,438,14,19,438,0,0,0,0,0,0,1
12994955,video,11/01/2013,304,20,24,304,0,0,0,0,0,1,0
12994956,video,11/01/2013,116,2,10,116,0,0,0,0,0,1,0
12994957,video,11/01/2013,135,1,2,135,0,0,0,0,0,1,0
12994958,photo,11/01/2013,115,9,0,115,0,0,0,0,0,1,0
12994959,photo,10/31/2013 6:39,128,3,0,128,0,0,0,0,0,1,0
12994960,photo,10/30/2013 11:20,128,3,0,128,0,0,0,0,0,1,0
12994961,photo,10/29/2013 8:07,55,4,4,55,0,0,0,0,0,1,0
12994962,photo,10/26/2013 21:14,109,1,0,109,0,0,0,0,0,0,1
12994963,photo,10/26/2013 7:09,58,0,0,58,0,0,0,0,0,0,1
12994964,photo,10/26/2013 5:28,83,0,0,83,0,0,0,0,0,0,1
12994965,photo,10/26/2013 5:27,164,6,0,164,0,0,0,0,0,0,1
12994966,video,10/26/2013 0:14,210,9,0,210,0,0,0,0,0,0,1
12994967,video,10/25/2013 3:24,133,17,5,133,0,0,0,0,0,0,1
12994968,video,10/24/2013 12:36,91,6,6,91,0,0,0,0,0,1,0
12994969,video,10/24/2013 10:13,226,13,0,226,0,0,0,0,0,1,0
12994970,video,10/24/2013 9:56,50,3,0,50,0,0,0,0,0,1,0
12994971,video,10/24/2013 7:32,243,0,0,243,0,0,0,0,0,1,0
12994972,video,10/23/2013 14:33,113,15,0,113,0,0,0,0,0,1,0
12994973,video,10/23/2013 11:49,243,5,5,243,0,0,0,0,0,1,0
12994974,video,10/23/2013 11:45,141,1,1,141,0,0,0,0,0,0,1
12994975,video,10/23/2013 10:32,130,0,5,130,0,0,0,0,0,0,1
12994976,video,10/22/2013 10:28,65,2,4,65,0,0,0,0,0,0,1
12994977,photo,10/21/2013 2:28,3,3,0,3,0,0,0,0,0,0,1
12994978,photo,10/20/2013 2:48,75,3,0,75,0,0,0,0,0,0,1
12994979,video,10/19/2013 3:42,45,0,1,45,0,0,0,0,0,0,1
12994980,video,10/18/2013 11:46,177,14,4,177,0,0,0,0,0,1,0
12994981,photo,10/18/2013 7:08,45,1,0,45,0,0,0,0,0,1,0
12994982,photo,10/18/2013 3:05,93,8,0,93,0,0,0,0,0,1,0
12994983,video,10/18/2013 2:00,73,0,2,73,0,0,0,0,0,1,0
12994984,photo,10/18/2013 0:15,82,5,0,82,0,0,0,0,0,1,0
12994985,video,10/17/2013 21:39,89,17,1,89,0,0,0,0,0,1,0
12994986,video,10/17/2013 9:29,52,5,3,52,0,0,0,0,0,1,0
12994987,video,10/17/2013 9:22,52,5,3,52,0,0,0,0,0,0,1
12994988,photo,10/17/2013 1:41,32,1,0,32,0,0,0,0,0,0,1
12994989,photo,10/17/2013 1:14,140,18,0,140,0,0,0,0,0,0,1
12994990,photo,10/16/2013 23:32,113,5,0,113,0,0,0,0,0,0,1
12994991,video,10/16/2013 12:09,1201,86,3,1201,0,0,0,0,0,0,1
12994992,video,10/16/2013 11:41,1145,22,4,1145,0,0,0,0,0,0,1
12994993,video,10/16/2013 11:36,107,5,5,107,0,0,0,0,0,1,0
12994994,photo,10/16/2013 11:14,27,5,0,27,0,0,0,0,0,1,0
12994995,photo,10/16/2013 10:16,101,9,0,101,0,0,0,0,0,1,0
12994996,video,10/15/2013 21:01,160,8,3,160,0,0,0,0,0,1,0
12994997,video,10/13/2013 7:40,197,20,2,197,0,0,0,0,0,1,0
12994998,photo,10/13/2013 6:30,70,3,0,70,0,0,0,0,0,1,0
12994999,video,10/13/2013 2:20,88,11,1,88,0,0,0,0,0,0,1
12995000,photo,10/13/2013 1:49,22,1,0,22,0,0,0,0,0,0,1
12995001,video,10/12/2013,265,5,0,265,0,0,0,0,0,0,1
12995002,photo,10/11/2013,73,4,7,73,0,0,0,0,0,0,1
12995003,photo,10/11/2013,211,2,0,211,0,0,0,0,0,0,1
12995004,video,10/11/2013,165,9,0,165,0,0,0,0,0,0,1
12995005,video,10/11/2013,190,6,1,190,0,0,0,0,0,1,0
12995006,video,10/11/2013,83,1,0,83,0,0,0,0,0,1,0
12995007,photo,10/10/2013,51,1,0,51,0,0,0,0,0,1,0
12995008,video,10/10/2013,386,15,14,386,0,0,0,0,0,1,0
12995009,video,10/10/2013,135,14,0,135,0,0,0,0,0,1,0
12995010,video,10/09/2013,273,35,2,273,0,0,0,0,0,1,0
12995011,video,10/09/2013,87,25,4,87,0,0,0,0,0,1,0
12995012,video,10/09/2013,240,30,2,240,0,0,0,0,0,0,1
12995013,photo,10/08/2013,47,1,0,47,0,0,0,0,0,0,1
12995014,video,10/07/2013,23,7,16,23,0,0,0,0,0,0,1
12995015,photo,10/05/2013,84,4,0,84,0,0,0,0,0,0,1
12995016,photo,10/03/2013,18,0,0,18,0,0,0,0,0,0,1
12995017,photo,10/02/2013,59,5,0,59,0,0,0,0,0,0,1
12995018,photo,9/29/2013 1:15,44,0,0,44,0,0,0,0,0,1,0
12995019,photo,9/28/2013 21:51,28,0,0,28,0,0,0,0,0,1,0
12995020,photo,9/28/2013 21:48,30,1,0,30,0,0,0,0,0,1,0
12995021,photo,9/25/2013 9:05,39,2,0,39,0,0,0,0,0,1,0
12995022,photo,9/25/2013 3:29,17,0,1,17,0,0,0,0,0,1,0
12995023,photo,9/24/2013 7:16,74,15,1,74,0,0,0,0,0,1,0
12995024,photo,9/22/2013 9:21,68,6,0,68,0,0,0,0,0,0,1
12995025,photo,9/17/2013 0:59,65,2,10,65,0,0,0,0,0,0,1
12995026,photo,09/12/2013,52,2,0,52,0,0,0,0,0,0,1
12995027,photo,09/12/2013,78,8,0,78,0,0,0,0,0,0,1
12995028,photo,09/12/2013,28,3,0,28,0,0,0,0,0,0,1
12995029,photo,09/11/2013,63,5,0,63,0,0,0,0,0,0,1
12995030,photo,09/11/2013,19,24,0,19,0,0,0,0,0,1,0
12995031,photo,09/11/2013,21,22,0,21,0,0,0,0,0,1,0
12995032,photo,09/11/2013,77,12,0,77,0,0,0,0,0,1,0
12995033,video,09/11/2013,137,3,1,137,0,0,0,0,0,1,0
12995034,photo,09/11/2013,537,16,1,537,0,0,0,0,0,1,0
12995035,photo,09/10/2013,57,5,1,57,0,0,0,0,0,1,0
12995036,video,09/10/2013,144,11,0,144,0,0,0,0,0,1,0
12995037,photo,09/09/2013,13,1,0,13,0,0,0,0,0,0,1
12995038,photo,09/09/2013,10,0,0,10,0,0,0,0,0,0,1
12995039,video,09/04/2013,108,5,0,108,0,0,0,0,0,0,1
12995040,photo,09/03/2013,49,0,0,49,0,0,0,0,0,0,1
12995041,photo,09/01/2013,1,0,0,1,0,0,0,0,0,0,1
12995042,photo,8/28/2013 2:04,29,1,0,29,0,0,0,0,0,0,1
12995043,photo,8/25/2013 22:20,24,2,2,24,0,0,0,0,0,1,0
12995044,photo,08/10/2013,156,17,0,156,0,0,0,0,0,1,0
12995045,photo,08/06/2013,56,1,0,56,0,0,0,0,0,1,0
12995046,photo,08/04/2013,34,1,0,34,0,0,0,0,0,1,0
12995047,photo,08/01/2013,16,1,0,16,0,0,0,0,0,1,0
12995048,photo,08/01/2013,25,1,0,25,0,0,0,0,0,1,0
12995049,photo,7/31/2013 11:15,38,4,1,38,0,0,0,0,0,0,1
12995050,photo,7/31/2013 10:27,45,5,0,45,0,0,0,0,0,0,1
12995051,photo,7/31/2013 4:52,74,2,0,74,0,0,0,0,0,0,1
12995052,photo,7/31/2013 4:51,8,0,0,8,0,0,0,0,0,0,1
12995053,photo,7/30/2013 21:20,2,0,0,2,0,0,0,0,0,0,1
12995054,photo,7/29/2013 7:10,131,8,0,131,0,0,0,0,0,0,1
12995055,photo,7/29/2013 6:27,32,3,0,32,0,0,0,0,0,1,0
12995056,photo,7/29/2013 6:24,14,1,1,14,0,0,0,0,0,1,0
12995057,photo,7/29/2013 6:23,90,10,4,90,0,0,0,0,0,1,0
12995058,photo,7/24/2013 21:55,122,2,0,122,0,0,0,0,0,1,0
12995059,photo,7/24/2013 12:10,5,0,0,5,0,0,0,0,0,1,0
12995060,photo,7/24/2013 7:12,97,5,1,97,0,0,0,0,0,1,0
12995061,photo,7/24/2013 1:22,31,1,0,31,0,0,0,0,0,1,0
12995062,photo,5/31/2018 7:24,38,0,0,38,0,0,0,0,0,0,1
12995063,photo,5/31/2018 7:12,25,1,0,24,1,0,0,0,0,0,1
12995064,video,5/31/2018 7:02,63,0,6,63,0,0,0,0,0,1,0
12995065,video,5/31/2018 7:00,161,579,202,118,40,1,2,0,0,1,0
12995066,photo,5/31/2018 2:36,19,0,0,19,0,0,0,0,0,1,0
12995067,photo,5/31/2018 2:24,37,1,0,37,0,0,0,0,0,1,0
12995068,photo,5/31/2018 2:11,7,0,0,7,0,0,0,0,0,1,0
12995069,photo,5/31/2018 2:00,20,0,0,20,0,0,0,0,0,1,0
12995070,photo,5/31/2018 1:45,17,0,0,17,0,0,0,0,0,0,1
12995071,photo,5/31/2018 1:27,22,0,2,22,0,0,0,0,0,0,1
12995072,photo,5/31/2018 1:14,23,1,0,23,0,0,0,0,0,0,1
12995073,video,5/31/2018 1:03,79,1,19,79,0,0,0,0,0,0,1
12995074,video,5/31/2018 1:02,171,595,273,121,48,0,0,2,0,0,1
12995075,photo,5/30/2018 8:04,46,0,2,46,0,0,0,0,0,0,1
12995076,photo,5/30/2018 7:52,28,1,5,27,1,0,0,0,0,1,0
12995077,photo,5/30/2018 7:42,15,0,0,15,0,0,0,0,0,1,0
12995078,photo,5/30/2018 7:30,33,0,0,33,0,0,0,0,0,1,0
12995079,video,5/30/2018 7:20,48,2,10,48,0,0,0,0,0,1,0
12995080,photo,5/30/2018 7:11,10,0,0,10,0,0,0,0,0,1,0
12995081,video,5/30/2018 7:01,181,366,150,150,30,1,0,0,0,1,0
12995082,video,5/30/2018 3:18,14,0,0,14,0,0,0,0,0,1,0
12995083,photo,5/30/2018 2:10,11,0,0,11,0,0,0,0,0,0,1
12995084,photo,5/30/2018 1:51,27,0,1,27,0,0,0,0,0,0,1
12995085,photo,5/30/2018 1:33,11,0,0,11,0,0,0,0,0,0,1
12995086,photo,5/30/2018 1:16,26,2,0,26,0,0,0,0,0,0,1
12995087,photo,5/29/2018 22:59,12,0,0,12,0,0,0,0,0,0,1
12995088,photo,5/29/2018 22:42,10,0,0,10,0,0,0,0,0,0,1
12995089,photo,5/29/2018 22:31,7,0,0,7,0,0,0,0,0,1,0
12995090,video,5/29/2018 22:13,32,0,4,31,1,0,0,0,0,1,0
12995091,photo,5/29/2018 8:27,95,0,0,95,0,0,0,0,0,1,0
12995092,photo,5/29/2018 8:13,14,0,0,14,0,0,0,0,0,1,0
12995093,photo,5/29/2018 7:52,24,0,1,24,0,0,0,0,0,1,0
12995094,photo,5/29/2018 7:36,6,0,0,6,0,0,0,0,0,1,0
12995095,photo,5/29/2018 7:14,35,0,1,35,0,0,0,0,0,0,1
12995096,photo,5/29/2018 2:45,28,0,1,28,0,0,0,0,0,0,1
12995097,photo,5/29/2018 2:25,13,0,1,13,0,0,0,0,0,0,1
12995098,photo,5/29/2018 2:04,11,0,2,11,0,0,0,0,0,0,1
12995099,photo,5/29/2018 1:50,12,0,0,12,0,0,0,0,0,0,1
12995100,photo,5/29/2018 1:23,17,0,1,17,0,0,0,0,0,0,1
12995101,video,5/29/2018 1:12,52,2,7,52,0,0,0,0,0,1,0
12995102,video,5/29/2018 1:10,180,392,230,130,49,0,1,0,0,1,0
12995103,photo,5/28/2018 23:36,24,0,0,24,0,0,0,0,0,1,0
12995104,photo,5/28/2018 22:51,8,0,0,7,1,0,0,0,0,1,0
