age,sex,marital,race,education,region,job_class,health_ins,height,daily_wage
36,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,71,118.8843593
41,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,68,148.4131591
22,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,67,114.4757133
51,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,67,129.9836348
57,Male,Married,1,< HS Grad,Middle Atlantic,Information,Yes,67,110.7826503
55,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,71,114.4757133
36,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,69,148.4131591
43,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,67,276.7784133
38,Male,Married,1,Some College,Middle Atlantic,Information,No,67,23.95294448
27,Male,Never Married,1,Some College,Middle Atlantic,Information,No,69,103.9024706
32,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,71,118.8843593
44,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,67,71.68674367
56,Male,Married,3,College Grad,Middle Atlantic,Industrial,Yes,71,276.7784133
38,Male,Married,2,College Grad,Middle Atlantic,Information,Yes,68,141.7751723
36,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,69,99.6894637
28,Male,Never Married,1,Some College,Middle Atlantic,Industrial,Yes,73,108.8745258
39,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,79.85490031
42,Male,Never Married,2,HS Grad,Middle Atlantic,Information,No,70,78.98460618
51,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,71,82.6796373
55,Male,Married,2,HS Grad,Middle Atlantic,Information,Yes,67,89.49247952
39,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,68,130.9821774
42,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,71,109.7060518
33,Male,Married,2,Advanced Degree,Middle Atlantic,Information,Yes,69,117.1468169
23,Male,Never Married,1,HS Grad,Middle Atlantic,Information,Yes,66,73.77574327
40,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,70,81.28325328
40,Male,Married,1,Some College,Middle Atlantic,Industrial,No,69,80.85819596
51,Male,Married,3,Some College,Middle Atlantic,Industrial,Yes,68,107.9039239
76,Male,Married,3,College Grad,Middle Atlantic,Industrial,Yes,70,76.89360252
57,Male,Divorced,1,Advanced Degree,Middle Atlantic,Industrial,Yes,69,87.98103279
27,Male,Separated,1,Some College,Middle Atlantic,Industrial,Yes,68,95.23071257
26,Male,Never Married,2,HS Grad,Middle Atlantic,Industrial,Yes,69,84.04595765
25,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,67,99.6894637
27,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,66,101.4020523
33,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,71,87.98103279
51,Male,Divorced,1,< HS Grad,Middle Atlantic,Industrial,Yes,69,87.98103279
22,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,64,94.07271475
47,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,128.1996369
34,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,72,136.5176552
47,Male,Divorced,1,Some College,Middle Atlantic,Industrial,Yes,69,107.9039239
31,Male,Never Married,1,Some College,Middle Atlantic,Industrial,Yes,68,123.0896998
46,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,68,91.69922611
47,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,69,78.3924668
49,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,67,154.685293
40,Male,Married,2,College Grad,Middle Atlantic,Industrial,Yes,71,136.1577108
51,Male,Married,1,< HS Grad,Middle Atlantic,Information,Yes,71,81.28325328
31,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,73,76.28327785
58,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,64,109.8339856
48,Male,Married,2,Some College,Middle Atlantic,Industrial,No,76,87.78843622
54,Male,Divorced,2,College Grad,Middle Atlantic,Industrial,Yes,72,127.1157438
56,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,No,71,154.0729972
61,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,72,109.8339856
32,Male,Married,3,Advanced Degree,Middle Atlantic,Industrial,Yes,71,138.2991269
60,Male,Married,1,College Grad,Middle Atlantic,Information,No,62,164.6469889
42,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,71,138.2991269
22,Male,Never Married,3,Some College,Middle Atlantic,Information,No,72,44.97829203
46,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,70,106.7239776
53,Male,Married,1,< HS Grad,Middle Atlantic,Information,Yes,65,114.4757133
43,Male,Divorced,1,College Grad,Middle Atlantic,Industrial,Yes,67,73.77574327
32,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,75.35567932
30,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,70,141.7751723
50,Male,Never Married,2,Advanced Degree,Middle Atlantic,Information,Yes,70,109.8339856
40,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,68,277.7994802
55,Male,Married,1,< HS Grad,Middle Atlantic,Information,No,66,79.85490031
42,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,67,166.3249412
35,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,75.35567932
33,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,72,100.0867423
33,Male,Married,1,Some College,Middle Atlantic,Information,Yes,71,102.8702469
38,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,70,118.7120941
41,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,72,117.1468169
42,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,65,123.5000178
58,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,71,148.4131591
45,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,69,76.89360252
47,Male,Never Married,1,HS Grad,Middle Atlantic,Information,Yes,69,109.8339856
30,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,73,105.9278108
34,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,67,160.6424754
43,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,67,149.6950421
58,Male,Separated,1,< HS Grad,Middle Atlantic,Industrial,Yes,65,99.6894637
44,Male,Married,2,Some College,Middle Atlantic,Industrial,No,73,104.9235317
28,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,75,61.18752643
46,Male,Married,1,Some College,Middle Atlantic,Information,Yes,70,105.9278108
36,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,69,107.9039239
37,Male,Married,2,HS Grad,Middle Atlantic,Information,Yes,67,70.81503862
47,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,66,160.6424754
56,Male,Divorced,1,Some College,Middle Atlantic,Information,No,68,99.6894637
38,Male,Married,1,Some College,Middle Atlantic,Information,Yes,69,111.7208494
41,Male,Never Married,2,< HS Grad,Middle Atlantic,Industrial,No,68,75.35567932
62,Male,Married,1,Some College,Middle Atlantic,Information,Yes,69,94.07271475
40,Male,Married,1,Some College,Middle Atlantic,Information,Yes,72,87.98103279
44,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,68,123.0896998
56,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,66,99.6894637
51,Male,Married,2,Some College,Middle Atlantic,Industrial,No,73,76.89360252
41,Male,Married,1,Some College,Middle Atlantic,Industrial,No,70,86.69515483
52,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,68,176.9896505
27,Male,Married,1,Some College,Middle Atlantic,Information,Yes,69,100.7642728
52,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,70,114.4757133
51,Male,Divorced,1,HS Grad,Middle Atlantic,Industrial,No,67,67.17929148
51,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,69,79.85490031
28,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,68,90.48191336
49,Male,Never Married,1,HS Grad,Middle Atlantic,Information,No,68,57.97094218
61,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,69,114.4757133
39,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,74,99.6894637
23,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,72,89.49247952
53,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,74,151.8050963
55,Male,Never Married,3,Some College,Middle Atlantic,Information,Yes,68,87.98103279
48,Male,Never Married,2,HS Grad,Middle Atlantic,Information,Yes,70,87.98103279
50,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,69,104.9215065
31,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,68,65.11085372
53,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,68,128.6804882
49,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,68,154.685293
49,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,No,66,130.9821774
43,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,74,120.5894365
20,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,81.28325328
46,Male,Divorced,1,HS Grad,Middle Atlantic,Information,Yes,71,110.1729303
48,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,68,152.2168068
19,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,70,70.47601965
56,Male,Divorced,1,College Grad,Middle Atlantic,Industrial,Yes,70,85.38394038
44,Male,Married,1,Some College,Middle Atlantic,Industrial,No,75,101.8243521
23,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,68,85.38394038
42,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,65,101.8243521
32,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,No,72,118.8843593
32,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,71,73.77574327
43,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,67,73.77574327
57,Male,Never Married,2,College Grad,Middle Atlantic,Industrial,Yes,70,138.610994
26,Male,Married,2,Some College,Middle Atlantic,Information,Yes,71,109.8339856
67,Male,Divorced,1,Some College,Middle Atlantic,Information,Yes,71,151.5914842
31,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,176.9896505
49,Male,Divorced,1,Some College,Middle Atlantic,Information,Yes,73,103.9024706
29,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,Yes,71,128.6804882
41,Male,Married,1,Some College,Middle Atlantic,Industrial,No,70,108.8745258
35,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,74,87.98103279
39,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,73,95.23071257
33,Male,Separated,2,Some College,Middle Atlantic,Information,Yes,73,98.59934386
53,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,69,141.7751723
43,Male,Married,3,College Grad,Middle Atlantic,Information,Yes,69,123.0896998
36,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,67,94.65402038
38,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,72,148.4131591
58,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,71,104.9215065
45,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,73,123.0896998
34,Male,Never Married,2,HS Grad,Middle Atlantic,Industrial,No,71,94.5960991
30,Male,Married,1,College Grad,Middle Atlantic,Information,No,73,127.1157438
21,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,67,29.3769761
39,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,71,129.4536446
28,Male,Never Married,2,Some College,Middle Atlantic,Industrial,Yes,68,109.8339856
54,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,67,99.6894637
24,Male,Never Married,1,Some College,Middle Atlantic,Industrial,Yes,70,90.48191336
57,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,68,70.81503862
48,Male,Separated,2,HS Grad,Middle Atlantic,Information,No,74,95.23071257
31,Male,Married,1,Some College,Middle Atlantic,Information,Yes,68,109.8339856
47,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,72,182.020621
44,Male,Married,1,College Grad,Middle Atlantic,Information,No,67,160.6424754
30,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,72,70.47601965
41,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,70,130.9821774
26,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,Yes,75,105.9278108
32,Male,Never Married,3,Some College,Middle Atlantic,Industrial,Yes,71,109.8339856
39,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,69,97.4710061
42,Male,Married,2,Some College,Middle Atlantic,Information,Yes,65,111.7208494
24,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,71,172.2172655
44,Male,Divorced,1,Advanced Degree,Middle Atlantic,Information,Yes,68,129.4536446
30,Male,Never Married,3,College Grad,Middle Atlantic,Information,Yes,73,127.1157438
58,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,68,134.7053751
33,Male,Never Married,1,HS Grad,Middle Atlantic,Information,Yes,68,94.07271475
56,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,77,94.07271475
28,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,66,96.93409046
41,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,68,276.7784133
22,Male,Married,1,Some College,Middle Atlantic,Industrial,No,70,32.36641317
37,Male,Divorced,1,Some College,Middle Atlantic,Industrial,Yes,73,84.45025367
18,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,68,65.11085372
37,Male,Never Married,1,College Grad,Middle Atlantic,Information,No,69,84.7183897
43,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,69,167.7065756
49,Male,Married,2,HS Grad,Middle Atlantic,Information,Yes,72,94.07271475
36,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,70,134.7053751
47,Male,Married,2,Advanced Degree,Middle Atlantic,Industrial,No,70,81.28325328
52,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,68,134.7053751
34,Male,Married,1,Some College,Middle Atlantic,Industrial,No,69,114.4757133
62,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,68,130.9821774
44,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,74,104.9215065
48,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,73,152.2168068
51,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,69,124.7204462
35,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,Yes,64,148.4131591
42,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,68,89.24288466
34,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,Yes,71,82.6796373
50,Male,Married,3,College Grad,Middle Atlantic,Industrial,Yes,65,94.07271475
50,Male,Divorced,1,College Grad,Middle Atlantic,Information,Yes,71,153.4575153
55,Male,Married,1,College Grad,Middle Atlantic,Information,No,68,46.7632688
56,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,70,129.4536446
50,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,66,130.9821774
44,Male,Married,1,College Grad,Middle Atlantic,Information,No,72,94.07271475
30,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,72,99.6894637
34,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,64,128.6804882
50,Male,Divorced,1,HS Grad,Middle Atlantic,Information,Yes,69,73.77574327
51,Male,Married,1,College Grad,Middle Atlantic,Information,No,68,110.7826503
53,Male,Married,2,Some College,Middle Atlantic,Information,No,71,99.6894637
40,Male,Never Married,2,Advanced Degree,Middle Atlantic,Information,Yes,71,91.69922611
34,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,70,82.6796373
36,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,67,118.8843593
44,Male,Married,1,Some College,Middle Atlantic,Information,Yes,67,148.4131591
54,Male,Married,3,HS Grad,Middle Atlantic,Industrial,No,68,95.23071257
36,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,66,163.515864
62,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,279.501782
33,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,No,68,114.4757133
44,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,67,102.8702469
80,Male,Never Married,1,HS Grad,Middle Atlantic,Information,No,69,87.98103279
45,Male,Married,1,HS Grad,Middle Atlantic,Information,No,72,87.98103279
58,Male,Divorced,1,College Grad,Middle Atlantic,Information,Yes,71,70.47601965
51,Male,Married,1,Some College,Middle Atlantic,Industrial,No,72,101.8243521
60,Male,Married,1,Some College,Middle Atlantic,Information,Yes,67,277.6014175
33,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,66,87.98103279
28,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,68,104.9215065
37,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,68,127.1157438
56,Male,Married,1,Some College,Middle Atlantic,Information,Yes,69,99.6894637
59,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,69,171.7651326
56,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,66,75.04315402
34,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,71,72.15045568
37,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,66,34.60741773
36,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,69,94.07271475
45,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,66,176.9896505
36,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,69,140.3982002
23,Male,Never Married,1,Some College,Middle Atlantic,Information,No,67,27.14057921
56,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,69,127.1157438
33,Male,Married,1,Some College,Middle Atlantic,Industrial,No,73,114.4757133
48,Male,Married,3,< HS Grad,Middle Atlantic,Industrial,Yes,71,127.1157438
28,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,68,82.6796373
37,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,67,101.8243521
56,Male,Married,1,HS Grad,Middle Atlantic,Information,No,74,86.69515483
22,Male,Never Married,1,Some College,Middle Atlantic,Industrial,No,73,63.188861
60,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,71,114.9265218
30,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,No,69,81.28325328
50,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,71,101.8243521
38,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,101.8243521
55,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,68,103.181327
26,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,70,113.5670896
39,Male,Married,1,Some College,Middle Atlantic,Information,Yes,70,148.4131591
42,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,71,148.4131591
71,Male,Married,2,College Grad,Middle Atlantic,Information,Yes,67,105.6914475
33,Male,Married,1,Some College,Middle Atlantic,Information,Yes,71,128.6804882
